   	      	                         fitness                         	                          size                          
   	      	---------------------------------------------------------	--------------------------------------------------------
gen	nevals	min     	max     	avg       	std      	min     	max     	avg     	std     
0  	100   	0       	0.487725	0.00487725	0.0485281	1       	5       	2.57    	1.14241 
1  	96    	0       	0.5     	0.0199854 	0.0979083	1       	5       	2.64    	1.09105 
2  	94    	0       	0.547263	0.015639  	0.0889848	1       	5       	2.7     	1.00499 
3  	99    	0       	0.590745	0.0313813 	0.124458 	1       	5       	2.69    	0.976678
4  	97    	0       	0.605788	0.0633637 	0.17222  	1       	5       	2.88    	1.0028  
5  	91    	0       	0.646991	0.0702307 	0.182618 	1       	5       	2.86    	1.02    
6  	91    	0       	0.646991	0.111568  	0.217447 	1       	5       	2.9     	1.04403 
7  	95    	0       	0.646991	0.135349  	0.229073 	1       	5       	2.87    	1.11045 
8  	93    	0       	0.679969	0.176056  	0.252364 	1       	5       	3.03    	1.09046 
9  	94    	0       	0.679969	0.296478  	0.265176 	1       	5       	2.95    	0.90967 
10 	97    	0       	0.681425	0.344135  	0.262145 	1       	5       	3.11    	0.881986
11 	97    	0       	0.697856	0.384176  	0.25736  	1       	4       	3.07    	0.839702
12 	97    	0       	0.697856	0.37719   	0.251139 	1       	5       	3.14    	0.76184 
13 	92    	0       	0.697856	0.121937  	0.231777 	1       	5       	3.26    	0.769675
--- 3601.0103492736816 sec ---
