   	      	                        fitness                         	                          size                          
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	min     	max     	avg     	std     	min     	max     	avg     	std     
0  	100   	0       	0.967674	0.59893 	0.426403	1       	5       	2.8     	1.22474 
1  	97    	0       	0.96916 	0.805742	0.301593	1       	5       	2.65    	1.1694  
2  	93    	0       	0.97377 	0.789613	0.324133	1       	5       	2.52    	1.12677 
3  	96    	0       	0.97377 	0.856935	0.243529	1       	5       	2.43    	1.06071 
4  	99    	0       	0.975564	0.830612	0.277277	1       	5       	2.51    	1.09995 
5  	96    	0       	0.975564	0.8858  	0.222582	1       	5       	2.51    	1.18739 
6  	94    	0       	0.975564	0.885751	0.233758	1       	5       	2.43    	1.14241 
7  	95    	0       	0.975564	0.883809	0.248223	1       	5       	2.59    	1.167   
8  	94    	0       	0.975564	0.911028	0.19467 	1       	5       	2.8     	1.10454 
9  	92    	0       	0.975564	0.909073	0.21386 	1       	5       	2.8     	1.02956 
10 	93    	0       	0.975564	0.86646 	0.28912 	1       	5       	2.91    	0.884251
11 	93    	0       	0.975564	0.90529 	0.229325	1       	5       	2.84    	0.935094
12 	92    	0       	0.975564	0.900951	0.233124	1       	5       	2.76    	0.801499
13 	92    	0       	0.975564	0.901538	0.233007	1       	4       	2.75    	0.766485
14 	92    	0       	0.975564	0.863164	0.291678	1       	5       	2.8     	0.894427
15 	99    	0       	0.975564	0.890288	0.242087	1       	5       	2.87    	0.912743
16 	93    	0       	0.977203	0.895237	0.25028 	1       	5       	2.96    	0.958332
17 	90    	0       	0.977203	0.907046	0.2186  	1       	4       	2.9     	0.911043
18 	98    	0       	0.977203	0.935093	0.16714 	1       	4       	3.01    	0.842556
19 	94    	0       	0.977203	0.908768	0.229896	2       	5       	3.2     	0.894427
20 	92    	0       	0.977203	0.93813 	0.165445	1       	5       	3.17    	0.849176
21 	91    	0       	0.977203	0.932069	0.170985	1       	4       	3.18    	0.804736
22 	93    	0       	0.977203	0.937846	0.165668	2       	5       	3.25    	0.753326
23 	99    	0       	0.977203	0.92563 	0.191191	2       	5       	3.29    	0.803679
24 	99    	0       	0.977203	0.880174	0.27728 	2       	5       	3.28    	0.837616
25 	95    	0       	0.977203	0.895278	0.236955	1       	5       	3.16    	0.88    
26 	94    	0       	0.977203	0.895476	0.246964	1       	5       	3.02    	0.86    
27 	96    	0       	0.977203	0.915295	0.195879	1       	5       	2.88    	0.863481
28 	93    	0       	0.977203	0.864862	0.28999 	1       	5       	2.88    	0.908625
29 	97    	0       	0.977203	0.936625	0.16541 	1       	5       	2.77    	0.881533
30 	98    	0       	0.977203	0.923283	0.190418	1       	5       	2.86    	0.787655
31 	98    	0       	0.977203	0.937697	0.165632	1       	4       	2.85    	0.804674
32 	90    	0       	0.977203	0.913718	0.215264	1       	4       	2.9     	0.8544  
33 	89    	0       	0.977203	0.920449	0.211404	1       	5       	2.83    	0.87241 
34 	88    	0       	0.977203	0.903685	0.233791	1       	5       	2.87    	0.934398
35 	96    	0       	0.977203	0.927086	0.190482	1       	5       	2.99    	0.899944
36 	89    	0       	0.977203	0.908174	0.218676	1       	5       	2.83    	0.895042
37 	91    	0       	0.977203	0.907237	0.229937	1       	5       	3.03    	0.8995  
38 	96    	0       	0.977203	0.837296	0.327332	1       	5       	2.97    	1.00454 
39 	95    	0       	0.977203	0.838885	0.3166  	1       	5       	3.24    	1.08738 
40 	95    	0       	0.977203	0.919827	0.211385	1       	5       	3.08    	1.10164 
41 	90    	0       	0.977203	0.863877	0.303799	1       	5       	3.27    	1.15633 
42 	94    	0       	0.977203	0.898225	0.24799 	1       	5       	3.26    	1.12801 
43 	93    	0       	0.977203	0.908954	0.230038	1       	5       	3.01    	1.11799 
44 	97    	0       	0.977203	0.929463	0.190417	2       	5       	3.15    	1.06184 
45 	91    	0       	0.977203	0.925918	0.191924	2       	5       	3.22    	1.06377 
46 	94    	0       	0.977203	0.902617	0.247778	2       	5       	3.3     	1.07238 
47 	97    	0       	0.977203	0.937354	0.169755	2       	5       	3.22    	1.0448  
48 	92    	0       	0.977203	0.911507	0.230804	2       	5       	3.15    	0.99373 
49 	93    	0       	0.977203	0.886976	0.266086	1       	5       	3.27    	1.00851 
50 	89    	0       	0.977203	0.886466	0.265965	1       	5       	3.14    	1.05849 
51 	86    	0       	0.977203	0.938283	0.165538	2       	5       	3.08    	1.02645 
52 	95    	0       	0.977203	0.904537	0.233503	2       	5       	3.03    	0.974218
53 	95    	0       	0.977203	0.866887	0.283585	1       	5       	3.1     	1.0247  
54 	89    	0       	0.977203	0.870228	0.290547	1       	5       	3.13    	1.02621 
55 	92    	0       	0.977203	0.929091	0.1903  	1       	5       	3.21    	0.992925
56 	94    	0       	0.977203	0.918964	0.211536	1       	5       	3.42    	1.06939 
57 	90    	0       	0.977203	0.919083	0.211927	1       	5       	3.28    	1.05906 
58 	96    	0       	0.977203	0.905313	0.233723	1       	5       	3.18    	1.01371 
59 	92    	0       	0.977203	0.923694	0.195992	1       	5       	3.06    	1.0566  
60 	88    	0       	0.977203	0.910482	0.230665	1       	5       	3.08    	1.06471 
61 	92    	0       	0.977203	0.922959	0.196336	1       	5       	3.23    	1.01838 
62 	96    	0       	0.977203	0.902893	0.237696	1       	5       	3.35    	0.952628
63 	91    	0       	0.977203	0.922306	0.211947	1       	5       	3.36    	1.00519 
64 	88    	0       	0.977203	0.911836	0.230622	2       	5       	3.36    	0.985089
65 	90    	0       	0.977203	0.93556 	0.172425	1       	5       	3.42    	0.981631
66 	90    	0       	0.977203	0.916105	0.212675	1       	5       	3.34    	0.950999
67 	91    	0       	0.977203	0.925159	0.195192	1       	5       	3.36    	0.974885
68 	95    	0       	0.977203	0.928299	0.191636	2       	5       	3.36    	0.900222
69 	94    	0       	0.977203	0.876595	0.279746	1       	5       	3.42    	0.981631
70 	95    	0       	0.977203	0.890438	0.263015	1       	5       	3.38    	1.00777 
71 	86    	0       	0.977203	0.888351	0.255229	1       	5       	3.34    	1.04135 
72 	90    	0       	0.977203	0.910239	0.217836	1       	5       	3.21    	1.03242 
73 	91    	0       	0.977203	0.883511	0.277985	2       	5       	3.34    	1.12446 
74 	96    	0       	0.977203	0.922135	0.211979	1       	5       	3.26    	1.21342 
75 	93    	0       	0.977203	0.920972	0.211773	2       	5       	3.18    	1.15222 
76 	92    	0       	0.977203	0.900913	0.236911	1       	5       	3.23    	1.16495 
