   	      	                        fitness                         	                          size                          
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	min     	max     	avg     	std     	min     	max     	avg     	std     
0  	100   	0       	0.947854	0.568493	0.364822	1       	5       	2.76    	1.24193 
1  	77    	0       	0.947854	0.759693	0.232677	1       	4       	2.26    	1.2298  
2  	77    	0       	0.947854	0.796066	0.204307	1       	4       	2.17    	1.24141 
3  	65    	0       	0.947854	0.828854	0.220742	1       	4       	2.05    	1.17792 
4  	78    	0       	0.947854	0.874066	0.168271	1       	4       	1.95    	1.13468 
5  	72    	0       	0.947854	0.880944	0.186761	1       	4       	1.98    	1.19147 
6  	76    	0       	0.951121	0.874146	0.192821	1       	4       	2.03    	1.16151 
7  	63    	0       	0.951121	0.870716	0.228413	1       	4       	2.05    	1.19478 
8  	63    	0       	0.951121	0.87405 	0.211222	1       	5       	2.23    	1.27165 
9  	51    	0       	0.951121	0.856052	0.247405	1       	4       	1.98    	1.15741 
10 	47    	0       	0.951121	0.865903	0.229264	1       	4       	1.78    	1.05432 
11 	43    	0       	0.951121	0.895385	0.157454	1       	5       	1.81    	0.976678
12 	36    	0       	0.951121	0.907963	0.1172  	1       	4       	1.8     	0.905539
13 	41    	0       	0.951121	0.91496 	0.115429	1       	4       	1.75    	0.829156
14 	52    	0       	0.951121	0.914117	0.141978	1       	4       	2       	0.848528
15 	49    	0       	0.951121	0.889712	0.18361 	1       	5       	2.18    	0.852995
16 	44    	0       	0.951121	0.909836	0.117427	1       	4       	2.25    	0.726292
17 	42    	0       	0.951121	0.886428	0.211217	1       	4       	2.31    	0.673721
18 	36    	0       	0.951121	0.911167	0.166277	1       	4       	2.25    	0.554527
19 	32    	0       	0.951121	0.870332	0.244175	1       	5       	2.27    	0.645833
20 	31    	0       	0.951121	0.916482	0.141712	1       	4       	2.1     	0.387298
21 	18    	0       	0.951121	0.905051	0.191137	2       	4       	2.11    	0.397366
22 	24    	0       	0.951121	0.91332 	0.143506	1       	4       	2.04    	0.372022
23 	26    	0       	0.951121	0.930572	0.10619 	2       	3       	2.1     	0.3     
24 	37    	0       	0.951121	0.898798	0.192363	1       	5       	2.16    	0.542586
25 	38    	0       	0.951121	0.914518	0.141405	1       	5       	2.17    	0.566657
26 	39    	0       	0.951121	0.915505	0.145298	2       	4       	2.23    	0.545069
27 	37    	0       	0.951121	0.904096	0.187623	1       	4       	2.16    	0.484149
28 	38    	0       	0.951121	0.885778	0.212771	1       	4       	2.24    	0.567803
29 	26    	0       	0.951121	0.923234	0.110698	1       	4       	2.13    	0.439431
30 	45    	0       	0.951121	0.895635	0.190941	1       	4       	2.16    	0.440908
31 	48    	0       	0.951121	0.864793	0.23848 	1       	4       	2.2     	0.547723
32 	39    	0       	0.951121	0.907183	0.169899	1       	3       	2.17    	0.448442
33 	33    	0       	0.951121	0.911103	0.129853	1       	5       	2.21    	0.604897
34 	40    	0.5     	0.951121	0.924446	0.084835	1       	4       	2.13    	0.482804
35 	45    	0       	0.951121	0.875499	0.216547	1       	4       	2.12    	0.534416
36 	38    	0       	0.951121	0.889426	0.181844	1       	4       	2.19    	0.560268
37 	42    	0       	0.951121	0.885208	0.211423	1       	4       	2.13    	0.461628
38 	38    	0       	0.951121	0.897298	0.19239 	1       	4       	2.13    	0.50309 
39 	34    	0       	0.951121	0.73349 	0.392671	1       	4       	2.13    	0.461628
--- 3601.0894956588745 sec ---
