   	      	                         fitness                         	                          size                          
   	      	---------------------------------------------------------	--------------------------------------------------------
gen	nevals	min     	max     	avg      	std      	min     	max     	avg     	std     
0  	100   	0       	0.194881	0.0570911	0.0588348	1       	5       	2.78    	1.07313 
1  	94    	0       	0.207878	0.078429 	0.064882 	1       	5       	2.84    	1.16379 
2  	94    	0       	0.207878	0.104793 	0.0624054	1       	5       	2.75    	1.17792 
3  	93    	0       	0.207878	0.121593 	0.0585396	1       	5       	2.75    	1.19478 
4  	94    	0       	0.207878	0.137061 	0.0564273	1       	5       	2.76    	1.16722 
5  	88    	0       	0.207878	0.136482 	0.0646094	1       	5       	2.6     	1.31909 
6  	96    	0       	0.207878	0.146937 	0.0634989	1       	5       	2.75    	1.30671 
7  	92    	0       	0.209547	0.144616 	0.0655614	1       	5       	2.74    	1.41152 
8  	91    	0       	0.21092 	0.155708 	0.0583403	1       	5       	2.8     	1.35647 
9  	92    	0       	0.209311	0.154512 	0.0639433	1       	5       	2.89    	1.40638 
10 	90    	0       	0.211934	0.163439 	0.054732 	1       	5       	2.62    	1.32499 
11 	87    	0       	0.212909	0.166727 	0.0550778	1       	5       	2.49    	1.29225 
12 	90    	0       	0.210765	0.161304 	0.0623604	1       	5       	2.69    	1.18908 
13 	89    	0       	0.210765	0.157755 	0.0681637	1       	5       	2.73    	1.19879 
14 	84    	0       	0.210765	0.161909 	0.0599522	1       	5       	2.64    	1.13596 
15 	90    	0       	0.210765	0.161371 	0.0582559	1       	4       	2.84    	1.11104 
16 	90    	0       	0.210765	0.155673 	0.0615242	1       	5       	2.8     	1.21655 
17 	87    	0       	0.211945	0.163165 	0.0597787	1       	5       	2.78    	1.19649 
18 	85    	0       	0.211945	0.15581  	0.0696194	1       	5       	2.87    	1.20545 
19 	88    	0       	0.211945	0.163036 	0.0643021	1       	5       	2.85    	1.19478 
20 	79    	0       	0.211945	0.168226 	0.0597515	1       	5       	2.78    	1.07313 
21 	82    	0       	0.211945	0.171336 	0.0532027	1       	5       	2.73    	0.968039
22 	91    	0       	0.212367	0.156506 	0.0703679	1       	5       	2.86    	0.948894
23 	82    	0       	0.211945	0.176752 	0.042706 	1       	4       	2.75    	0.89861 
24 	82    	0       	0.211945	0.161862 	0.0639339	1       	5       	2.73    	1.05693 
25 	83    	0       	0.216328	0.180097 	0.0416597	1       	4       	2.76    	0.895768
26 	88    	0       	0.216328	0.163142 	0.0629588	1       	5       	2.79    	0.951788
27 	85    	0       	0.216328	0.162166 	0.0615221	1       	5       	2.79    	0.962237
28 	84    	0       	0.216328	0.174314 	0.0471211	1       	4       	2.65    	1.05238 
29 	79    	0       	0.216328	0.169781 	0.0562385	1       	5       	2.85    	1.06184 
30 	90    	0       	0.216328	0.171758 	0.0572476	1       	5       	2.65    	1.12583 
31 	83    	0       	0.216328	0.171936 	0.0542715	1       	5       	2.81    	1.05541 
32 	77    	0       	0.216328	0.173407 	0.0498278	1       	4       	2.8     	1.03923 
33 	89    	0       	0.216328	0.177301 	0.0435546	1       	5       	2.7     	1.11803 
34 	88    	0       	0.216328	0.160059 	0.067924 	1       	5       	2.75    	1.14346 
35 	80    	0       	0.216328	0.165267 	0.0622336	1       	4       	2.72    	1.10526 
36 	84    	0       	0.216328	0.172561 	0.0501456	1       	5       	2.61    	1.13044 
37 	76    	0       	0.216328	0.179492 	0.0516845	1       	5       	2.63    	1.1546  
38 	83    	0       	0.216328	0.174509 	0.0530637	1       	5       	2.68    	1.199   
39 	81    	0       	0.216328	0.167986 	0.0619929	1       	5       	2.74    	1.30092 
40 	86    	0       	0.216328	0.175462 	0.050672 	1       	5       	2.63    	1.27008 
41 	92    	0       	0.216328	0.15834  	0.0662343	1       	5       	2.72    	1.19231 
42 	82    	0       	0.216593	0.167673 	0.0578533	1       	4       	2.54    	1.21178 
43 	82    	0       	0.216328	0.161878 	0.0671807	1       	5       	2.66    	1.20183 
44 	80    	0       	0.216328	0.161908 	0.0640284	1       	5       	2.51    	1.25296 
45 	88    	0       	0.216885	0.162596 	0.0657184	1       	5       	2.49    	1.16185 
46 	87    	0       	0.216885	0.156005 	0.0689324	1       	5       	2.52    	1.17881 
47 	84    	0       	0.216885	0.160745 	0.0670169	1       	5       	2.42    	1.22621 
48 	89    	0       	0.216328	0.145985 	0.072412 	1       	5       	2.4     	1.28841 
49 	85    	0       	0.216328	0.165343 	0.053864 	1       	5       	2.46    	1.25236 
50 	84    	0       	0.216328	0.170242 	0.0539962	1       	5       	2.38    	1.33252 
51 	83    	0       	0.216328	0.163279 	0.0622885	1       	5       	2.38    	1.29445 
52 	81    	0       	0.216328	0.165488 	0.0621811	1       	5       	2.26    	1.25395 
53 	85    	0       	0.216328	0.16731  	0.0594625	1       	5       	2.58    	1.26633 
54 	86    	0       	0.216328	0.169018 	0.0584004	1       	4       	2.69    	1.18064 
55 	83    	0       	0.216328	0.175268 	0.0506791	1       	4       	2.74    	1.19683 
56 	86    	0       	0.216328	0.173975 	0.0492601	1       	4       	2.71    	1.2907  
57 	79    	0       	0.216328	0.181214 	0.0420484	1       	5       	2.77    	1.2398  
58 	93    	0       	0.216328	0.170913 	0.0559769	1       	5       	2.97    	1.1786  
59 	87    	0       	0.216328	0.175299 	0.0471716	1       	5       	2.9     	1.20416 
60 	87    	0       	0.216328	0.169204 	0.0575459	1       	4       	2.87    	1.13715 
61 	86    	0       	0.216328	0.164344 	0.0625483	1       	5       	2.99    	1.19578 
62 	85    	0       	0.216328	0.167426 	0.0554157	1       	4       	2.8     	1.2     
63 	88    	0       	0.216328	0.172102 	0.0487624	1       	4       	2.77    	1.24784 
64 	86    	0       	0.216328	0.162995 	0.062876 	1       	5       	3       	1.21655 
65 	91    	0       	0.216328	0.171947 	0.0532203	1       	5       	2.82    	1.24403 
66 	84    	0       	0.216328	0.170121 	0.0595403	1       	5       	2.62    	1.2867  
67 	88    	0       	0.216671	0.178226 	0.0426415	1       	4       	2.74    	1.18    
68 	88    	0       	0.216328	0.168731 	0.0606284	1       	5       	2.9     	1.24499 
69 	89    	0       	0.216328	0.165039 	0.0619295	1       	5       	3       	1.19164 
70 	88    	0       	0.216671	0.176584 	0.0467854	1       	5       	2.74    	1.2619  
71 	87    	0       	0.216671	0.172836 	0.053841 	1       	4       	2.71    	1.25136 
72 	85    	0       	0.216328	0.160198 	0.0656142	1       	5       	2.73    	1.24784 
73 	93    	0       	0.21781 	0.172643 	0.0529406	1       	4       	2.57    	1.27479 
74 	93    	0       	0.21781 	0.170238 	0.0553058	1       	5       	2.84    	1.22246 
75 	82    	0       	0.21781 	0.156714 	0.0688869	1       	5       	2.9     	1.20416 
76 	87    	0       	0.220891	0.159262 	0.0645624	1       	5       	2.69    	1.23851 
77 	83    	0       	0.220891	0.169567 	0.0526325	1       	5       	2.74    	1.18844 
78 	85    	0       	0.220891	0.167413 	0.0539053	1       	4       	2.92    	1.11964 
79 	82    	0       	0.220891	0.173427 	0.0503506	1       	5       	2.77    	1.1735  
80 	92    	0       	0.220891	0.0943643	0.0947018	1       	5       	2.79    	1.23527 
--- 21625.373635053635 sec ---
