   	      	                        fitness                         	                          size                          
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	min     	max     	avg     	std     	min     	max     	avg     	std     
0  	100   	0       	0.735481	0.396633	0.286766	1       	4       	2.7     	1.04403 
1  	97    	0       	0.735481	0.468291	0.251708	1       	5       	2.94    	1.07536 
2  	94    	0       	0.735481	0.510316	0.241921	1       	5       	2.83    	1.02034 
3  	96    	0       	0.735481	0.534207	0.233824	1       	5       	2.81    	1.00693 
4  	90    	0       	0.735481	0.556127	0.217059	1       	5       	2.78    	1.11875 
5  	93    	0       	0.735481	0.581609	0.207867	1       	5       	2.64    	1.15343 
6  	97    	0       	0.735492	0.613624	0.192186	1       	5       	2.79    	1.09813 
7  	94    	0       	0.735492	0.606383	0.202473	1       	5       	2.76    	1.03073 
8  	95    	0       	0.741032	0.646408	0.137193	1       	5       	2.66    	0.992169
9  	93    	0       	0.741032	0.657431	0.16088 	1       	5       	2.72    	0.990757
10 	89    	0       	0.741032	0.670466	0.145647	1       	5       	2.76    	1.01114 
11 	93    	0       	0.741032	0.645162	0.18575 	1       	5       	2.63    	0.986458
12 	90    	0       	0.741032	0.670796	0.147968	1       	5       	2.68    	0.988737
13 	91    	0       	0.741032	0.654282	0.163821	1       	5       	2.57    	1.03204 
14 	85    	0       	0.741032	0.650281	0.164828	1       	5       	2.58    	1.04096 
15 	87    	0       	0.741032	0.683645	0.115323	1       	5       	2.35    	0.963068
16 	86    	0       	0.741032	0.647082	0.176544	1       	5       	2.4     	1.03923 
17 	83    	0       	0.741032	0.689252	0.0925447	1       	4       	2.28    	0.96    
18 	93    	0       	0.741032	0.658296	0.163172 	1       	5       	2.39    	0.926229
19 	82    	0       	0.741032	0.661876	0.174339 	1       	5       	2.59    	1.01089 
20 	88    	0       	0.741032	0.659278	0.174751 	1       	5       	2.5     	1.05357 
21 	94    	0       	0.741032	0.651346	0.188013 	1       	4       	2.73    	0.925797
22 	94    	0       	0.741032	0.667129	0.161915 	1       	4       	2.77    	0.988484
23 	91    	0       	0.741032	0.660707	0.176606 	1       	5       	2.87    	1.01642 
24 	93    	0       	0.741032	0.610334	0.2344   	1       	5       	2.87    	1.02621 
25 	87    	0       	0.741032	0.668001	0.150156 	1       	5       	2.79    	1.02269 
26 	90    	0       	0.741032	0.667281	0.16222  	1       	5       	2.81    	0.945463
27 	92    	0       	0.741032	0.644786	0.188186 	1       	5       	2.91    	0.970515
28 	90    	0       	0.741032	0.636019	0.200529 	1       	5       	2.81    	0.966385
29 	92    	0       	0.741032	0.619369	0.226912 	1       	5       	2.8     	0.83666 
30 	86    	0       	0.741032	0.652298	0.17806  	1       	5       	2.71    	0.88651 
31 	85    	0       	0.741032	0.658911	0.174137 	1       	5       	2.69    	0.85668 
32 	89    	0       	0.741032	0.662513	0.163968 	1       	5       	2.65    	0.829156
33 	82    	0       	0.741032	0.654247	0.197389 	1       	5       	2.58    	0.802247
34 	88    	0       	0.741032	0.678253	0.161163 	2       	5       	2.58    	0.826801
35 	89    	0       	0.741032	0.662092	0.176151 	1       	5       	2.64    	0.866256
36 	88    	0       	0.741032	0.668152	0.16488  	1       	5       	2.45    	0.804674
--- 3601.044397830963 sec ---
