   	      	                        fitness                         	                          size                          
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	min     	max     	avg     	std     	min     	max     	avg     	std     
0  	100   	0       	0.969314	0.673713	0.390129	1       	5       	2.79    	1.20246 
1  	95    	0       	0.972439	0.790701	0.323368	1       	5       	2.61    	1.20744 
2  	96    	0       	0.972439	0.875359	0.235839	1       	5       	2.71    	1.12512 
3  	95    	0       	0.972439	0.877047	0.245785	1       	5       	2.74    	1.06414 
4  	90    	0       	0.972439	0.884033	0.244739	1       	4       	2.77    	1.08494 
5  	99    	0       	0.972439	0.890003	0.244743	1       	5       	2.88    	1.16    
6  	92    	0       	0.973924	0.880971	0.237229	1       	5       	2.9     	1.13578 
7  	96    	0       	0.973924	0.868824	0.277335	1       	5       	3.07    	1.13362 
8  	95    	0       	0.973924	0.882438	0.260712	1       	5       	3.18    	1.03325 
9  	94    	0       	0.973924	0.902053	0.228241	1       	5       	3.37    	0.996544
10 	92    	0       	0.973924	0.909701	0.210406	1       	5       	3.41    	1.0686  
11 	94    	0       	0.973924	0.873235	0.274857	1       	5       	3.29    	1.07977 
12 	93    	0       	0.973924	0.87266 	0.274966	1       	5       	3.25    	1.10793 
13 	94    	0       	0.974078	0.881804	0.260527	1       	5       	3.3     	1.07238 
14 	91    	0       	0.974078	0.901232	0.228123	1       	5       	3.11    	1.12156 
15 	90    	0       	0.974078	0.862802	0.288774	1       	5       	3.34    	1.0317  
16 	96    	0       	0.974078	0.895971	0.232353	1       	5       	3.33    	1.02034 
17 	91    	0       	0.974078	0.901368	0.22834 	1       	5       	3.38    	0.977548
18 	91    	0       	0.974078	0.910513	0.209642	1       	5       	3.19    	1.05541 
19 	95    	0       	0.974078	0.922227	0.188729	1       	5       	3.09    	1.19243 
20 	95    	0       	0.974078	0.900862	0.217284	1       	5       	2.89    	1.148   
21 	95    	0       	0.974078	0.880932	0.251033	1       	5       	2.98    	1.08609 
22 	96    	0       	0.974078	0.927987	0.165381	1       	5       	3       	1.1225  
23 	93    	0       	0.975717	0.886453	0.248656	1       	5       	2.86    	1.14909 
24 	94    	0       	0.975717	0.887649	0.222933	1       	5       	2.75    	1.04283 
25 	93    	0       	0.975717	0.877908	0.262528	1       	5       	3       	1.13137 
26 	92    	0       	0.975717	0.889731	0.23734 	1       	4       	2.78    	1.07313 
27 	98    	0       	0.975717	0.919535	0.172564	1       	4       	2.9     	1.04403 
28 	96    	0       	0.975717	0.923033	0.171106	1       	5       	2.97    	0.994535
29 	92    	0       	0.975717	0.902663	0.228415	1       	5       	3.08    	0.976524
30 	93    	0       	0.975717	0.912047	0.209969	1       	5       	2.82    	0.920652
31 	95    	0       	0.975717	0.889523	0.234663	1       	4       	2.87    	0.901721
32 	98    	0       	0.975717	0.831292	0.321989	1       	5       	2.87    	0.879261
33 	94    	0       	0.975717	0.871861	0.274942	1       	5       	2.9     	0.877496
34 	96    	0       	0.975717	0.900098	0.217459	1       	4       	2.54    	0.853464
35 	96    	0       	0.975717	0.88743 	0.248811	1       	5       	2.72    	0.884081
36 	89    	0       	0.975717	0.882829	0.251525	1       	4       	2.75    	0.852936
37 	94    	0       	0.975717	0.895232	0.231423	1       	5       	2.88    	0.803492
38 	93    	0       	0.975717	0.875958	0.264044	1       	4       	2.71    	0.803679
