['1', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '2', '2', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '2', '2', '1', '2', '1', '2', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '2', '1', '1', '1', '2', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '2', '2', '1', '1', '1', '2', '1', '2', '1', '2', '2', '1', '1', '2', '2', '2', '1', '1', '2', '1', '2', '1', '2', '2', '1', '2', '1', '2', '2', '2', '2', '2', '2', '2', '1', '2', '1', '2', '2', '2', '2', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '2', '1', '2', '2', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '2', '1', '1', '2', '2', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2', '2', '2', '1', '2', '2', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '2', '2', '1', '2', '1', '1', '2', '2', '2', '1', '1', '1', '2', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '1', '2', '2', '2', '2', '1', '1', '1', '2', '1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '2', '2', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '2', '1', '2', '2', '2', '2', '2', '1', '2', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '2', '1', '1', '2', '2', '1', '2', '1', '1', '2', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '2', '2', '1', '1', '1', '1', '2', '1', '1', '2', '2', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '2', '2', '1', '1', '1', '1', '2', '2', '2', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '2', '2', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '2', '2', '2', '2', '2', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2', '2', '2', '1', '2', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '2', '1', '1', '1', '2', '2', '1', '2', '2', '1', '1', '1', '1', '1', '2', '2', '1', '2', '1', '2', '1', '1', '2', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '2', '2', '1', '1', '2', '2', '1', '2', '1', '1', '1', '2', '2', '1', '1', '2', '2', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '2', '2', '1', '1', '2', '2', '1', '1', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '2', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '2', '2', '2', '2', '2', '2', '1', '1', '2', '1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '2', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '2', '2', '2', '1', '2', '2', '1', '2', '2', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '2', '2', '2', '1', '1', '1', '1', '2', '2', '1', '1', '1', '2', '1', '1', '2', '2', '2', '1', '1', '2', '2', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '2', '2', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '2', '1', '2', '2', '2', '2', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1', '1', '2', '1', '2', '2', '2', '2', '1', '2', '1', '2', '1', '2', '2', '1', '1', '1', '2', '2', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '2', '2', '1', '1', '2', '1', '1', '2', '2', '1', '1', '2', '2', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '2', '2', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '2', '1', '1', '1', '2', '2', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '2', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '2', '2', '1', '2', '2', '1', '2', '1', '2', '2', '1', '2', '2', '2', '1', '1', '1', '2', '2', '2', '1', '1', '1', '1', '2', '1', '1', '2', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '2', '2', '1', '2', '1', '1', '2', '2', '1', '2', '2', '2', '1', '2', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '2', '2', '1', '1', '2', '1', '2', '1', '1', '2', '2', '2', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '2', '2', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '2', '1', '1', '1', '2', '1', '2', '1', '2', '2', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '2', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '2', '1', '1', '2', '2', '2', '1', '2', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '2', '2', '2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '2', '2', '2', '2', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '2', '2', '2', '1', '1', '1', '1', '2', '2', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '2', '1', '2', '2', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '2', '2', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '2', '2', '1', '2', '2', '2', '2', '1', '2', '2', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '2', '1', '1', '2']
{'accuracy_score': 0.9517601043024772, 'balanced_accuracy_score': 0.94860784732607, 'macro_precision_score': 0.9502043849869937, 'macro_recall_score': 0.94860784732607, 'macro_f1_score': 0.9493894598677088, 'micro_precision_score': 0.9517601043024772, 'micro_recall_score': 0.9517601043024772, 'micro_f1_score': 0.9517601043024772}
varianceThreshold();simpleImputer('median');smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
varianceThreshold();simpleImputer('most_frequent');smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
smote('minority',2);varianceThreshold();randomForest(50,'entropy','log2',18,2,False,'balanced')
simpleImputer('mean');smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
varianceThreshold();smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
simpleImputer('mean');smote('minority',2);varianceThreshold();randomForest(50,'entropy','log2',18,2,False,'balanced')
randomOverSampler('not minority');smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
smote('minority',2);simpleImputer('median');randomForest(50,'entropy','log2',18,2,False,'balanced')
simpleImputer('median');smote('minority',2);randomForest(50,'entropy','log2',18,2,False,'balanced')
